Product,Cost,URL
Spisepinner,"kr 29,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Muffinsformer Design,"kr 40,50",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Champagneglass i Plast,"kr 41,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Pappkopp Bursdag,"kr 9,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Pappkopp assortert,"kr 9,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Papptallerken,"kr 20,30",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Kniver Engangs i Tre,"kr 22,50",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Engangsgafler i Tre,"kr 24,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Papptallerken Dyp,"kr 23,40",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Kaffebeger Med Hank,"kr 24,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Papptallerken Bursdag Assortert,"kr 23,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Shotglass,"kr 37,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Ølglass Plast,"kr 59,00",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Skjeer Engangs i Tre,"kr 22,50",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Gafler Engangs I Tre,"kr 22,50",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Engangskniver i Tre,"kr 24,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Engangsskjeer i Tre,"kr 24,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Drikkeglass Plast,"kr 39,00",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Drikkebeger,"kr 30,50",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Papptallerken Firkantet,"kr 40,80",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Kaffebeger,"kr 59,00",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Vinglass i Plast,"kr 41,90",https://oda.com/no/categories/85-hus-og-hjem/1059-engangsartikler/
Kornrundstykker,"kr 39,90",https://oda.com/no/categories/1135-bakeri-og-brod/1136-bakeri/1139-rundstykker-og-baguetter/
Fine Rundstykker,"kr 32,90",https://oda.com/no/categories/1135-bakeri-og-brod/1136-bakeri/1139-rundstykker-og-baguetter/
Fersk Baguette Med Frø,"kr 29,90",https://oda.com/no/categories/1135-bakeri-og-brod/1136-bakeri/1139-rundstykker-og-baguetter/
Fersk Fin Baguette,"kr 29,90",https://oda.com/no/categories/1135-bakeri-og-brod/1136-bakeri/1139-rundstykker-og-baguetter/
Stor Agurk,"kr 29,80",https://oda.com/no/categories/20-frukt-og-gront/22-gronnsaker/528-agurk/
Liten Agurk,"kr 19,90",https://oda.com/no/categories/20-frukt-og-gront/22-gronnsaker/528-agurk/
Miniagurk,"kr 38,90",https://oda.com/no/categories/20-frukt-og-gront/22-gronnsaker/528-agurk/
Økologisk Agurk,"kr 29,80",https://oda.com/no/categories/20-frukt-og-gront/22-gronnsaker/528-agurk/
Frokostkaffe,"kr 44,90",https://oda.com/no/categories/60-drikke/12-kaffe/1172-presskanne/
Original Kaffe Presskanne,"kr 29,90",https://oda.com/no/categories/60-drikke/12-kaffe/1172-presskanne/
Friele Instant Gull Glass,"kr 69,50",https://oda.com/no/categories/60-drikke/12-kaffe/1175-pulverkaffe/
Friele Instant Gull Refil,"kr 33,90",https://oda.com/no/categories/60-drikke/12-kaffe/1175-pulverkaffe/
Nescafé Gull,"kr 53,90",https://oda.com/no/categories/60-drikke/12-kaffe/1175-pulverkaffe/
Nescafé Brasero,"kr 34,90",https://oda.com/no/categories/60-drikke/12-kaffe/1175-pulverkaffe/
Nescafé Koffeinfri Gull,"kr 86,90",https://oda.com/no/categories/60-drikke/12-kaffe/1175-pulverkaffe/
Pulverkaffe,"kr 23,40",https://oda.com/no/categories/60-drikke/12-kaffe/1175-pulverkaffe/
Royal Vanilje,"kr 64,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Pistasj &amp; Sjokolade,"kr 74,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Sjokolade,"kr 74,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Trippel Karamell,"kr 74,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Skogsbær &amp; Sjokolade,"kr 74,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Crème Brûlée,"kr 64,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Ostekake,"kr 69,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Choco Delight,"kr 63,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Salty Caramel Delight,"kr 63,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Frappe Delight,"kr 63,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Caramel Brownie Blast,"kr 69,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Vegan Chocolate,"kr 52,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Fløte-Is Vanilje,"kr 39,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Fløte-is Krokan,"kr 39,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Vaniljeis Lett,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Diplom-Is Vanilje Laktosefri,"kr 67,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Fløte-Is Tress,"kr 39,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Lakris,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Salt Karamell,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Sjokolade med Sjokocups,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Cookie Dough,"kr 54,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Havre Pistasj og Sjokoladebiter,"kr 67,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Royal Havre Peanøtt og Browniebiter,"kr 59,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Cookie Dough Iskrem,"kr 66,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Chocolate Fudge Brownie Iskrem,"kr 95,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Non-Dairy Cookies on Cookie Dough,"kr 84,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Peanut Butter Cup,"kr 95,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Non-Dairy Netflix &amp; Chilll&#x27;d,"kr 97,50",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Double Trouble Brownie,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Sjokolade-Iskrem,"kr 67,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Cookies &amp; Vanilje-Iskrem,"kr 65,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Vanilje-Iskrem,"kr 67,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Kaffe Mocca Iskrem,"kr 67,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Lakris-Iskrem,"kr 67,30",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Saltet Caramel,"kr 57,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Belgian Chocolate,"kr 82,80",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Vanilla,"kr 70,70",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Strawberry Cheesecake,"kr 63,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Chocolate Saltet Caramel,"kr 65,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Cookies &amp; Cream,"kr 71,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Häagen Dazs Chocolate Dough Chip,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Iskrem Gul Vanilje,"kr 54,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Iskrem Tiramisu,"kr 54,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Iskrem  Premium Vanilje,"kr 89,10",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Iskrem  Premium Sjokolade,"kr 89,10",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Nøttergal,"kr 78,60",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Loco Coco Chocolato,"kr 78,60",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Big Coffee Mucho Mocca,"kr 78,60",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Salty Surprise,"kr 78,60",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Magnum White Chocolate &amp; Cookies,"kr 69,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Magnum Double Salted Caramel,"kr 87,50",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Swiss Chocolate,"kr 109,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Vanilla Dream,"kr 109,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Maple Walnut,"kr 109,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Caramelita,"kr 133,20",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Økologisk Blåbær Yoghurtis,"kr 99,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Økologisk Sjokolade Fløteis,"kr 99,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Økologisk Vanilje Fløteis,"kr 99,00",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Salt Karamellis med Pecan,"kr 69,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Sjokoladeis med Brownie,"kr 69,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Vanilla Iskrem,"kr 64,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Prima Fløteis,"kr 24,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Diplom-Is Vanilje Sjokobiter,"kr 49,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Naturli&#x27; Peanut Go Nuts,"kr 59,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/56-iskrem-i-boks/1286-floteis/
Frokostkaffe,"kr 79,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Kaffe Hele Bønner,"kr 54,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Hele Bønner,"kr 62,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Augusto Borges Espressobønner,"kr 135,50",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Fairtrade Kaffe,"kr 37,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Friele Frokostkaffe Mørkbrent,"kr 87,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Friele Slow roast Medium Utz,"kr 87,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Hele Kaffebønner Filter,"kr 104,00",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Økologiske Espressobønner,"kr 104,00",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Kaffe Etiopia,"kr 84,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Espresso Brasil,"kr 74,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Kaffe fra Kenya,"kr 89,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Kaffe Peru,"kr 74,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Nero Espresso,"kr 108,40",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Nescafe Azera Espresso,"kr 58,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Selection ECO hele bønner,"kr 85,60",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Slow Roast Mørk,"kr 74,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Starbucks Espresso Dark Rwb,"kr 59,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Starbucks Pike Place Rwb,"kr 59,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Espresso Hel,"kr 74,90",https://oda.com/no/categories/60-drikke/12-kaffe/1171-hele-kaffebonner/
Kokosnøtt,"kr 19,80",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Papaya Spisemoden,"kr 36,80",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Økologisk Ananas,"kr 58,80",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Granateple,"kr 19,90",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Ananas Gold,"kr 29,90",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Physalis Kurv,"kr 21,80",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Fiken,"kr 47,50",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Pasjonsfrukt,"kr 30,50",https://oda.com/no/categories/20-frukt-og-gront/21-frukt/1112-eksotiske-frukter/
Glutenfri Brødmix,"kr 37,90",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Fiberbrød,"kr 52,90",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Grovbrød med Havre,"kr 30,90",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Brødmiks Kolonialbrød,"kr 25,00",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Flerkornbrød,"kr 29,00",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Økologisk Lys Bakemiks,"kr 63,80",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Økologisk Mørk Bakemiks,"kr 66,80",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Surdeigsbrød Med Aktiv Surdeig,"kr 29,90",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Grovbrød Mix,"kr 24,40",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Havrebrød 1-2-3,"kr 20,90",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Focaccia,"kr 30,40",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Kornbrød 1-2-3,"kr 24,40",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Grove Rundstykker,"kr 40,90",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Solsikkebrød,"kr 24,40",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Glutenfri Brødmix Med Fiber,"kr 42,40",https://oda.com/no/categories/15-bakeingredienser/19-ferdigmikser/1224-brod-og-rundstykker/
Kos Karamellpudding med Saus,"kr 20,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Kos Sjokoladepudding med Saus,"kr 19,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Kos Crème Brûlée,"kr 36,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Piano Sjokopudding,"kr 26,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Piano Sjokoladepudding,"kr 29,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Piano Karamellpudding,"kr 38,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Sjokoladepudding Piano,"kr 20,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Piano Melkesjokoladepudding,"kr 33,50",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Karamellpudding,"kr 24,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Sjokoladepudding,"kr 24,40",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Crème Brûlée,"kr 48,30",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Panna Cotta,"kr 27,80",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Moccapudding,"kr 49,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Soyadessert Mørk Sjokolade,"kr 29,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Tiramisù,"kr 27,50",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
YT proteinrik,"kr 18,90",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
YT Proteinrik Vaniljepudding,"kr 26,20",https://oda.com/no/categories/1209-iskrem-desserter-og-kaker/10-dessert/1253-puddinger/
Vårruller med Grønnsaker,"kr 51,40",https://oda.com/no/categories/32-middager-og-tilbehor/448-asiatisk/1276-varruller/
Vårruller Med Grønnsaker,"kr 148,90",https://oda.com/no/categories/32-middager-og-tilbehor/448-asiatisk/1276-varruller/
Vårruller med Kylling &amp; Grønnsaker,"kr 44,90",https://oda.com/no/categories/32-middager-og-tilbehor/448-asiatisk/1276-varruller/
Vårruller Med Scampi,"kr 82,50",https://oda.com/no/categories/32-middager-og-tilbehor/448-asiatisk/1276-varruller/
